WKT,nama,deskripsi
"POLYGON ((106.724248 -6.0891784, 106.7180682 -6.0922509, 106.7074252 -6.0960061, 106.6991855 -6.0963474, 106.6881835 -6.0965177, 106.6892134 -6.1074417, 106.6981398 -6.1108555, 106.6878401 -6.115976, 106.6905867 -6.1217793, 106.6868102 -6.1292892, 106.6926467 -6.1364577, 106.6850936 -6.1449916, 106.6881835 -6.1497704, 106.6888701 -6.1600108, 106.6888701 -6.1722989, 106.6953932 -6.1746882, 106.702603 -6.1784428, 106.7101561 -6.1825387, 106.7177092 -6.1866346, 106.7173659 -6.1938024, 106.7242324 -6.1917545, 106.7242324 -6.2026766, 106.724919 -6.2084789, 106.7190825 -6.2105267, 106.7170226 -6.2228137, 106.7252623 -6.2245202, 106.7376219 -6.2245202, 106.7431151 -6.228957, 106.7448317 -6.2361242, 106.7479216 -6.2398784, 106.7460334 -6.247216, 106.7484366 -6.2497757, 106.7535865 -6.2509702, 106.7545018 -6.2559967, 106.7543301 -6.2595802, 106.7508969 -6.2621397, 106.7557034 -6.2616278, 106.7577634 -6.2626516, 106.7529568 -6.2646993, 106.7541585 -6.2677707, 106.7505536 -6.2716953, 106.7519358 -6.274618, 106.755369 -6.2744473, 106.7572573 -6.2735088, 106.7569998 -6.2765802, 106.7570857 -6.2784572, 106.7599181 -6.2782012, 106.7626647 -6.277604, 106.7617205 -6.2812726, 106.7606047 -6.2843439, 106.763008 -6.2853677, 106.7643813 -6.2864768, 106.7663554 -6.2860502, 106.7672137 -6.2880125, 106.7654971 -6.2892922, 106.7666129 -6.2904866, 106.7684848 -6.2933576, 106.7667681 -6.2953625, 106.7684848 -6.295917, 106.7705018 -6.2957038, 106.769901 -6.2976659, 106.7708451 -6.2973247, 106.7711884 -6.2990309, 106.77342 -6.2979219, 106.7736775 -6.2995855, 106.771403 -6.2994149, 106.7733342 -6.3010784, 106.7705447 -6.3021448, 106.7716176 -6.3033819, 106.7738063 -6.3029553, 106.7726475 -6.3071782, 106.77445 -6.3032112, 106.7757375 -6.3042776, 106.7744929 -6.3049175, 106.775437 -6.3062398, 106.7735917 -6.306709, 106.7750508 -6.3081593, 106.7732913 -6.3094816, 106.7751796 -6.3105054, 106.7747504 -6.3122116, 106.7765958 -6.3116997, 106.7764241 -6.3145149, 106.7774541 -6.315496, 106.7799002 -6.3161358, 106.7862997 -6.3166484, 106.7899046 -6.3159659, 106.7905913 -6.3140891, 106.7924795 -6.3158806, 106.7969427 -6.3153688, 106.8026934 -6.3151982, 106.8063841 -6.3151982, 106.8077574 -6.3142597, 106.809474 -6.3152835, 106.8081865 -6.3164778, 106.8071566 -6.3179281, 106.8075857 -6.3192077, 106.8067274 -6.3207433, 106.8068991 -6.3223641, 106.80544 -6.3227907, 106.8059549 -6.3245822, 106.8044958 -6.3240703, 106.8037233 -6.3259471, 106.8037233 -6.3275679, 106.80338 -6.3304684, 106.8012343 -6.3316627, 106.8020067 -6.3331982, 106.8004618 -6.3337954, 106.7992602 -6.3336248, 106.798831 -6.3357574, 106.7987452 -6.3383166, 106.8002043 -6.3402786, 106.7991743 -6.3418141, 106.7992602 -6.3436909, 106.797801 -6.3446292, 106.7963419 -6.3466765, 106.7950544 -6.3457382, 106.7926512 -6.3480414, 106.7936812 -6.3513683, 106.7926512 -6.3526478, 106.793252 -6.3540127, 106.7938914 -6.3542514, 106.7938485 -6.3547205, 106.7930546 -6.3548698, 106.7929044 -6.3556375, 106.7930761 -6.3565972, 106.7929473 -6.3577914, 106.7924323 -6.3580047, 106.7926254 -6.3597534, 106.7934623 -6.3599667, 106.7932477 -6.360713, 106.7935267 -6.3616727, 106.7936337 -6.3624531, 106.7931938 -6.3627197, 106.7932475 -6.3631035, 106.7930543 -6.3635087, 106.7936015 -6.3638712, 106.7938697 -6.3643617, 106.7944276 -6.3642125, 106.7947602 -6.3649482, 106.7956829 -6.3650655, 106.7958009 -6.3648842, 106.7964554 -6.3649588, 106.7977428 -6.3649162, 106.7985153 -6.3650761, 106.7994058 -6.3654707, 106.7999744 -6.3654707, 106.80035 -6.3650228, 106.8012404 -6.364415, 106.8021309 -6.3638819, 106.8030643 -6.3634234, 106.8034291 -6.3635727, 106.8042874 -6.3634981, 106.8058968 -6.3634021, 106.8069804 -6.36353, 106.808461 -6.3640525, 106.8095231 -6.3642125, 106.810596 -6.3639885, 106.8104029 -6.3634234, 106.8105531 -6.3628689, 106.8109179 -6.3624744, 106.8115079 -6.3623251, 106.8120015 -6.3619839, 106.812613 -6.3613442, 106.8125165 -6.3610243, 106.8131495 -6.3602459, 106.8134713 -6.3596914, 106.8139172 -6.3591343, 106.8143034 -6.3591983, 106.8143463 -6.358953, 106.8145394 -6.3588464, 106.8144965 -6.3585478, 106.8146146 -6.3581533, 106.814636 -6.3577268, 106.8149418 -6.3571696, 106.8150759 -6.3567751, 106.8152315 -6.3563006, 106.8156016 -6.3565565, 106.8159382 -6.3561348, 106.8159275 -6.3560175, 106.8165015 -6.3562041, 106.8169252 -6.3562628, 106.8174295 -6.3563001, 106.8177996 -6.3564014, 106.8184541 -6.3565133, 106.8188672 -6.3560548, 106.8196021 -6.3564654, 106.8197577 -6.3561881, 106.8208359 -6.3566413, 106.8209915 -6.3564174, 106.8210129 -6.3561188, 106.8211095 -6.3558522, 106.8212919 -6.3556337, 106.8216835 -6.3556017, 106.8221824 -6.3558469, 106.8227134 -6.3560122, 106.8233572 -6.3562201, 106.8238722 -6.356428, 106.8239258 -6.3560975, 106.8247841 -6.3562414, 106.8253796 -6.3563108, 106.8263237 -6.3564547, 106.8267958 -6.3566466, 106.8273215 -6.3568652, 106.828051 -6.3566306, 106.8288986 -6.3564014, 106.8297087 -6.3562574, 106.8304543 -6.3560495, 106.8307225 -6.3558203, 106.8312965 -6.355687, 106.8322246 -6.3555857, 106.8330453 -6.3554364, 106.8338017 -6.3553458, 106.8345634 -6.3551965, 106.8352823 -6.3549352, 106.8359528 -6.35453, 106.8357704 -6.3540822, 106.835808 -6.3537463, 106.8358026 -6.3533944, 106.8358348 -6.3530106, 106.83569 -6.352744, 106.8353949 -6.3524614, 106.8353467 -6.3517204, 106.8358402 -6.351843, 106.836897 -6.3519549, 106.8375997 -6.3520083, 106.8384634 -6.3520776, 106.8391125 -6.3519016, 106.8392841 -6.3512938, 106.8389837 -6.3504568, 106.8381308 -6.3495824, 106.8380664 -6.3493052, 106.838104 -6.3479883, 106.8375246 -6.3471566, 106.8375836 -6.3469113, 106.8378465 -6.3466554, 106.8385921 -6.3467034, 106.8391929 -6.3462822, 106.8396811 -6.3451146, 106.839783 -6.3439577, 106.8390535 -6.3433232, 106.8380342 -6.3433179, 106.8375192 -6.3436271, 106.8366502 -6.344928, 106.8363444 -6.3450879, 106.8359421 -6.3449973, 106.8356041 -6.344784, 106.835352 -6.3444428, 106.8353145 -6.3440696, 106.8368862 -6.3419903, 106.8380557 -6.3412492, 106.8385063 -6.3412705, 106.838855 -6.3419636, 106.8393378 -6.3423582, 106.8400405 -6.3425874, 106.8406843 -6.3425448, 106.8409042 -6.341985, 106.8421809 -6.3420916, 106.8444823 -6.3419796, 106.8455015 -6.341953, 106.8458609 -6.3420756, 106.8461077 -6.3420489, 106.8462042 -6.3414358, 106.846274 -6.3408813, 106.8464939 -6.3402789, 106.846628 -6.339687, 106.8467246 -6.3391272, 106.8469016 -6.3387007, 106.8467621 -6.3381942, 106.847143 -6.3379223, 106.8474702 -6.3377623, 106.8477063 -6.3377037, 106.8479852 -6.3377783, 106.8481891 -6.3378156, 106.8485539 -6.3378636, 106.8488489 -6.3377517, 106.8490259 -6.3373678, 106.8489723 -6.3369573, 106.8490313 -6.3365734, 106.8491976 -6.3361788, 106.8494229 -6.3361095, 106.8496911 -6.3361522, 106.8502544 -6.3361522, 106.8504743 -6.3361948, 106.8503992 -6.3364348, 106.850249 -6.3366107, 106.8504743 -6.33684, 106.8508123 -6.3368026, 106.8511395 -6.3367013, 106.8513594 -6.3366267, 106.8515526 -6.3366267, 106.8515365 -6.3370799, 106.8520568 -6.3375651, 106.8521587 -6.337725, 106.8521963 -6.3379276, 106.8521105 -6.3382049, 106.8518798 -6.3385514, 106.8501904 -6.3391169, 106.8498042 -6.3405671, 106.8512204 -6.3411642, 106.8518212 -6.341676, 106.8528941 -6.3430409, 106.8543532 -6.342913, 106.8538382 -6.3436807, 106.8550828 -6.3439366, 106.8545249 -6.3450029, 106.8537095 -6.3456854, 106.8545678 -6.3470503, 106.8555549 -6.3474768, 106.8558553 -6.3467517, 106.857014 -6.3471782, 106.8561986 -6.3490123, 106.8567136 -6.3493961, 106.8559411 -6.3510596, 106.8556407 -6.3525097, 106.8578294 -6.3528509, 106.8599751 -6.3534481, 106.8616488 -6.3561778, 106.8621638 -6.3572441, 106.8637088 -6.3563484, 106.8642238 -6.3556233, 106.8654683 -6.3559219, 106.8672278 -6.3545144, 106.869159 -6.3538319, 106.8706181 -6.3525097, 106.8716052 -6.3530642, 106.8722489 -6.3542158, 106.8725493 -6.35541, 106.8730643 -6.3549835, 106.8738368 -6.3562631, 106.8725493 -6.3577559, 106.8717769 -6.3580118, 106.8723777 -6.3590354, 106.871176 -6.360187, 106.8729356 -6.3612533, 106.8738797 -6.3611253, 106.874738 -6.3616798, 106.8758967 -6.3616371, 106.876755 -6.362021, 106.8770984 -6.3614239, 106.8776563 -6.3609121, 106.8784717 -6.36104, 106.8789866 -6.3613812, 106.8782142 -6.3620637, 106.877785 -6.3630446, 106.8785146 -6.3642389, 106.8789866 -6.3638123, 106.8797591 -6.3645801, 106.880317 -6.3641962, 106.8807891 -6.3649639, 106.8806603 -6.3662861, 106.8811324 -6.3668405, 106.8822053 -6.3661581, 106.8821195 -6.364836, 106.8828919 -6.3650066, 106.8838361 -6.3653051, 106.8832782 -6.3660728, 106.8839648 -6.3670112, 106.8834928 -6.368248, 106.882849 -6.3694849, 106.8834069 -6.3703379, 106.8845227 -6.3695702, 106.8861106 -6.3697408, 106.8878272 -6.3696981, 106.8877843 -6.3681627, 106.8889001 -6.3683333, 106.8890717 -6.367523, 106.8897155 -6.3686745, 106.8921617 -6.3694849, 106.8939641 -6.3704658, 106.8956378 -6.3705938, 106.8976119 -6.3688025, 106.901088 -6.3698687, 106.9025472 -6.3680774, 106.9026759 -6.3657316, 106.904135 -6.3635138, 106.9055083 -6.3617651, 106.9068387 -6.3605282, 106.9082978 -6.3614665, 106.9096282 -6.3628314, 106.9111731 -6.3641535, 106.914306 -6.3655184, 106.9145635 -6.364708, 106.9152501 -6.3639829, 106.9146493 -6.3630446, 106.9162372 -6.3628314, 106.9146922 -6.3618077, 106.914778 -6.3606988, 106.9153789 -6.3593766, 106.9154218 -6.3579691, 106.9149926 -6.3573294, 106.9156793 -6.3561351, 106.91731 -6.3564763, 106.9167092 -6.3556233, 106.9155934 -6.3549409, 106.9162801 -6.3538746, 106.9170526 -6.3533201, 106.917353 -6.3528083, 106.9167521 -6.3526377, 106.916838 -6.3517846, 106.9162801 -6.3514434, 106.9172242 -6.3505904, 106.917825 -6.3501639, 106.9168809 -6.3493535, 106.9160226 -6.3489696, 106.917353 -6.3478607, 106.9161084 -6.3465811, 106.9172242 -6.3462825, 106.9172242 -6.3445764, 106.9174817 -6.3436807, 106.9196704 -6.3435528, 106.9189408 -6.3426997, 106.9184258 -6.3418467, 106.9190696 -6.3413348, 106.919842 -6.341676, 106.9194987 -6.3405244, 106.9184688 -6.339714, 106.9182113 -6.3390316, 106.9196275 -6.338605, 106.9190267 -6.3379652, 106.9191125 -6.3370269, 106.9195846 -6.3364297, 106.9194987 -6.3353634, 106.9195416 -6.3341691, 106.9200137 -6.3334013, 106.9208291 -6.3326336, 106.9210008 -6.3309701, 106.9203999 -6.330117, 106.9200137 -6.329264, 106.9204858 -6.3286668, 106.9195416 -6.3282403, 106.9187692 -6.3289227, 106.9180825 -6.3283682, 106.9182542 -6.3270886, 106.9194558 -6.3261502, 106.9188979 -6.3253398, 106.9199279 -6.3249559, 106.9210437 -6.3246147, 106.9215587 -6.3236336, 106.9214728 -6.3227379, 106.9211295 -6.3216289, 106.9203999 -6.321245, 106.9209149 -6.3198374, 106.9206574 -6.3181739, 106.9218591 -6.3177473, 106.9220736 -6.316553, 106.9218162 -6.3158705, 106.9226745 -6.3143776, 106.9221595 -6.3137804, 106.9216874 -6.3128846, 106.9216016 -6.3121169, 106.9200566 -6.3115623, 106.9215157 -6.3108799, 106.9209578 -6.3101974, 106.9208291 -6.308875, 106.9208291 -6.307894, 106.9215157 -6.3069555, 106.9213441 -6.3054626, 106.921902 -6.3046948, 106.9212583 -6.3032872, 106.9204429 -6.3018795, 106.9213441 -6.301197, 106.9204858 -6.2999173, 106.91937 -6.3008131, 106.9187692 -6.3003439, 106.9192412 -6.2979978, 106.9180825 -6.3000026, 106.9176104 -6.2980831, 106.9164088 -6.2981258, 106.914821 -6.29723, 106.9137052 -6.2982964, 106.9134477 -6.2991495, 106.911731 -6.2981258, 106.911731 -6.2966328, 106.9110444 -6.2957797, 106.9125035 -6.2947559, 106.9112161 -6.2946279, 106.9101003 -6.2942867, 106.9105723 -6.2924098, 106.9114306 -6.2928364, 106.911731 -6.291386, 106.9103148 -6.2918126, 106.9114306 -6.2909595, 106.9119027 -6.2901916, 106.9107011 -6.2909168, 106.9106582 -6.2898504, 106.9093707 -6.2911301, 106.9101432 -6.2877175, 106.9103578 -6.2868644, 106.9095853 -6.2866511, 106.9099715 -6.2857979, 106.9089845 -6.2856273, 106.9084695 -6.2830679, 106.9079974 -6.2824707, 106.9087699 -6.2813616, 106.9088128 -6.2801671, 106.9086841 -6.2786315, 106.9087699 -6.2772664, 106.9095853 -6.275944, 106.909242 -6.2754321, 106.9090703 -6.2743656, 106.9097569 -6.2736405, 106.9100573 -6.2729153, 106.9094994 -6.2722327, 106.9086841 -6.2727873, 106.9083837 -6.2717208, 106.9074824 -6.2721901, 106.9068816 -6.272318, 106.9064095 -6.2716782, 106.9058087 -6.2712942, 106.9053796 -6.2703131, 106.9044354 -6.2702704, 106.9045642 -6.2693746, 106.9056371 -6.2687347, 106.9055512 -6.2675616, 106.9051006 -6.2678602, 106.9047788 -6.2675829, 106.9051435 -6.2671563, 106.9050792 -6.2663885, 106.9044784 -6.2662178, 106.9049933 -6.2654287, 106.9047144 -6.2646181, 106.9053796 -6.2645328, 106.9049719 -6.2639996, 106.9051006 -6.263381, 106.9056371 -6.2633597, 106.9052937 -6.2627838, 106.9047144 -6.2624852, 106.904414 -6.2621226, 106.9052937 -6.2608001, 106.9054225 -6.2600963, 106.9073108 -6.2591577, 106.9090703 -6.2583046, 106.9100144 -6.2578993, 106.9098857 -6.2555743, 106.9105509 -6.2556597, 106.9112375 -6.2565128, 106.9119671 -6.2573234, 106.9132116 -6.2578993, 106.9144776 -6.2582406, 106.9159153 -6.2584325, 106.9161942 -6.2575793, 106.9163444 -6.2564915, 106.9166019 -6.2536546, 106.9161728 -6.2539746, 106.9161942 -6.2522682, 106.9172886 -6.2526735, 106.9178036 -6.2518629, 106.9182542 -6.251479, 106.9192627 -6.2511377, 106.9191983 -6.2501992, 106.9200781 -6.2503485, 106.9210866 -6.2506471, 106.9214085 -6.2510097, 106.9217732 -6.2517136, 106.9212583 -6.2519482, 106.9217947 -6.2528228, 106.9214299 -6.253292, 106.9218591 -6.2535053, 106.9220307 -6.2539319, 106.9235328 -6.2539106, 106.9250992 -6.2535906, 106.927202 -6.2539959, 106.9278458 -6.2546998, 106.9284037 -6.2543799, 106.9294122 -6.2531214, 106.9305065 -6.2535267, 106.9315365 -6.2537186, 106.9327381 -6.2539106, 106.934047 -6.2539106, 106.9357207 -6.2530147, 106.9397977 -6.2533987, 106.9408062 -6.25342, 106.942437 -6.2527801, 106.9442823 -6.2523322, 106.9435957 -6.2504338, 106.943939 -6.249154, 106.9437674 -6.2466797, 106.9437707 -6.2436949, 106.9437707 -6.2409646, 106.9434703 -6.238341, 106.9417966 -6.2388316, 106.9417323 -6.2377437, 106.9450153 -6.2366132, 106.9455517 -6.2369331, 106.9471034 -6.227897, 106.9495067 -6.220559, 106.9524249 -6.2183406, 106.9570598 -6.2179993, 106.959978 -6.2108318, 106.9622096 -6.2147569, 106.9658145 -6.2075894, 106.9661578 -6.2011045, 106.9673594 -6.1930836, 106.9707927 -6.1944488, 106.971651 -6.1842092, 106.9709643 -6.1681667, 106.972166 -6.1569025, 106.9718226 -6.1475155, 106.970621 -6.1401764, 106.9704493 -6.1277169, 106.969591 -6.1227671, 106.9702777 -6.11099, 106.9687327 -6.1000659, 106.9273451 -6.0614909, 106.8864897 -6.0406649, 106.8045291 -6.0131103, 106.7605838 -6.0561292, 106.724248 -6.0891784))",DKI Jakarta
,
